,SalePrice,GrLivArea,SalePrice,Line,SubSquared,GrLivArea2,SalePrice,Line,SubSquared,OverallQual,OverallCond,YrSold,LotArea,YearBuilt,YearRemodAdd,GarageArea,GarageCars,Fireplaces,1-STD,2-STD,3-STD,,
510,164900,1363,164900,164587.19,97850.0961,36.91882988,164900,168101.0563,10246761.64,5,7,2009,14559,1951,2000,288,1,2,FALSE,FALSE,FALSE,,
511,202665,1368,202665,165122.84,1409413777,36.98648402,202665,168690.7839,1154247361,7,5,2006,6792,2005,2006,474,2,1,FALSE,FALSE,FALSE,,
512,129900,864,129900,111129.32,352338427.7,29.39387691,129900,102507.5463,750346520.9,5,5,2006,9100,1958,1958,624,2,0,FALSE,FALSE,FALSE,,
513,134000,1080,134000,134269.4,72576.36,32.86335345,134000,132750.2794,1561801.689,6,5,2007,9187,1983,1983,484,2,0,FALSE,FALSE,FALSE,,
514,96500,789,96500,103094.57,43488353.48,28.08914381,96500,91134.44877,28789140.04,5,5,2007,10594,1926,1950,200,1,0,TRUE,FALSE,FALSE,,
515,402861,2020,402861,234971.6,28186850632,44.94441011,402861,238058.434,27159885749,10,5,2009,12220,2009,2009,900,3,1,TRUE,FALSE,FALSE,,
516,158000,2119,158000,245577.47,7669813252,46.03259715,158000,247543.9428,8018117692,6,6,2009,10448,1972,1972,583,2,1,FALSE,FALSE,FALSE,,
517,265000,2344,265000,269681.72,21918502.16,48.41487375,265000,268309.7715,10954587.27,7,5,2009,10208,1996,1997,889,3,1,TRUE,FALSE,FALSE,,
518,211000,1796,211000,210974.48,651.2704,42.3792402,211000,215698.361,22074595.92,6,5,2007,9531,1998,1998,546,2,0,FALSE,FALSE,FALSE,,
519,234000,2080,234000,241399.4,54751120.36,45.607017,234000,243834.2458,96712390.85,7,9,2009,10918,1926,2004,282,1,2,FALSE,FALSE,FALSE,,
520,106250,1294,106250,157195.22,2595415441,35.9722115,106250,159849.5732,2872914245,4,7,2008,10800,1900,2000,0,0,0,TRUE,TRUE,FALSE,,
521,150000,1244,150000,151838.72,3380891.238,35.27038418,150000,153731.8848,13926964.12,6,6,2007,11988,1957,1957,336,1,2,FALSE,FALSE,FALSE,,
522,159000,1664,159000,196833.32,1431360102,40.79215611,159000,201864.0664,1837328186,6,7,2006,5000,1947,1950,420,2,2,FALSE,FALSE,FALSE,,
523,184750,4676,184750,519508.88,1.12064E+11,68.38128399,184750,442352.9763,66359293386,10,5,2007,40094,2007,2008,884,3,1,TRUE,FALSE,FALSE,,
524,315750,2398,315750,275466.74,1622741036,48.96937819,315750,273143.2758,1815332949,7,5,2007,11787,1996,1997,834,3,1,TRUE,FALSE,FALSE,,
525,176000,1266,176000,154195.58,475432731.5,35.58089375,176000,156438.5346,382650927.3,7,5,2006,7500,2005,2005,453,2,1,FALSE,FALSE,FALSE,,
526,132000,928,132000,117985.64,196402286.2,30.46309242,132000,111827.684,406922331.3,5,7,2007,13300,1956,2000,252,1,0,TRUE,FALSE,FALSE,,
527,446261,2713,446261,309212.69,18782239274,52.08646657,446261,300314.3118,21300435791,9,5,2008,14948,2008,2008,858,3,1,TRUE,FALSE,FALSE,,
528,86000,605,86000,83382.65,6850521.023,24.59674775,86000,60691.93081,640498366.2,4,7,2007,9098,1920,2002,0,0,0,TRUE,TRUE,FALSE,,
529,200624,2515,200624,288000.95,7634731391,50.14977567,200624,283432.5646,6857258368,6,3,2007,32668,1957,1975,484,2,2,FALSE,FALSE,FALSE,,
530,175000,1509,175000,180228.17,27333761.55,38.8458492,175000,184898.4983,97980268.57,6,5,2008,10200,1988,1989,600,2,1,FALSE,FALSE,FALSE,,
531,128000,1362,128000,164480.06,1330794778,36.90528417,128000,167982.9811,1598638777,6,8,2008,6155,1920,1999,502,2,0,FALSE,FALSE,FALSE,,
532,107500,827,107500,107165.51,111883.5601,28.75760769,107500,96961.3147,111063887.8,5,7,2010,7200,1955,2007,392,1,1,FALSE,FALSE,FALSE,,
533,39300,334,39300,54350.42,226515142.2,18.27566688,39300,5592.333081,1136206809,1,3,2007,5000,1946,1950,0,0,0,TRUE,TRUE,FALSE,,
534,178000,1414,178000,170050.82,63189462.67,37.60319135,178000,174066.4984,15472434.89,8,5,2006,9056,2004,2004,403,2,1,FALSE,FALSE,FALSE,,
535,107500,1347,107500,162873.11,3066181311,36.70149861,107500,166206.6231,3446467591,5,7,2008,7000,1910,1991,0,0,0,TRUE,TRUE,FALSE,,
536,188000,1724,188000,203261.12,232901783.7,41.52107898,188000,208217.9413,408765149.9,7,5,2008,8924,1998,1999,527,2,0,FALSE,FALSE,FALSE,,
537,111250,864,111250,111129.32,14563.6624,29.39387691,111250,102507.5463,76430497.07,4,5,2008,12735,1972,1972,576,2,0,FALSE,FALSE,FALSE,,
538,158000,1159,158000,142732.67,233091365.3,34.04408906,158000,143042.5155,223726341.7,5,5,2006,11553,1968,1968,336,1,1,FALSE,FALSE,FALSE,,
539,272000,1601,272000,190084.13,6710209758,40.01249805,272000,195067.943,5918541397,8,5,2010,11423,2001,2002,670,2,1,FALSE,FALSE,FALSE,,
540,315000,1838,315000,215473.94,9905436619,42.87190222,315000,219992.7973,9026368570,9,5,2009,14601,2006,2006,765,3,1,TRUE,FALSE,FALSE,,
541,248000,2285,248000,263361.05,235961857.1,47.80167361,248000,262964.6285,223940107.1,8,5,2007,11000,2000,2000,648,3,1,FALSE,FALSE,FALSE,,
542,213250,1680,213250,198547.4,216166446.8,40.98780306,213250,203569.4817,93712433.65,7,5,2009,10140,1998,1999,583,2,1,FALSE,FALSE,FALSE,,
543,133000,767,133000,100737.71,1040855356,27.69476485,133000,87696.72623,2052386614,7,5,2007,4058,1998,1998,367,1,0,FALSE,FALSE,FALSE,,
544,179665,1496,179665,178835.48,688103.4304,38.67815921,179665,183436.7782,14226310.91,7,5,2006,17104,2006,2006,426,2,1,FALSE,FALSE,FALSE,,
545,229000,2183,229000,252433.79,549142513.8,46.72258554,229000,253558.4337,603116664.7,7,5,2006,13837,1988,1988,786,3,0,TRUE,FALSE,FALSE,,
546,210000,1635,210000,193726.55,264825174.9,40.43513324,210000,198751.9694,126518192.1,6,7,2007,8737,1923,1950,440,2,1,FALSE,FALSE,FALSE,,
547,129500,768,129500,100844.84,821118194.6,27.71281292,129500,87854.04767,1734385345,5,7,2007,7244,1970,1970,624,2,0,FALSE,FALSE,FALSE,,
548,125000,825,125000,106951.25,325757376.6,28.72281323,125000,96658.01839,803267921.8,5,7,2008,8235,1955,1995,720,2,0,TRUE,FALSE,FALSE,,
549,263000,2094,263000,242899.22,404041356.6,45.76024475,263000,245169.9015,317912413.3,7,5,2009,9375,2003,2004,615,2,1,FALSE,FALSE,FALSE,,
550,140000,1069,140000,133090.97,47734695.54,32.69556545,140000,131287.7049,75904085.88,6,6,2008,4043,1977,1977,440,2,0,FALSE,FALSE,FALSE,,
551,112500,928,112500,117985.64,30092246.21,30.46309242,112500,111827.684,452008.7544,5,6,2008,6000,1957,1957,288,1,0,FALSE,FALSE,FALSE,,
552,255500,1717,255500,202511.21,2807811866,41.43669871,255500,207482.4153,2305688439,8,5,2009,11146,2006,2006,908,3,1,TRUE,TRUE,FALSE,,
553,108000,1126,108000,139197.38,973276518.9,33.55592347,108000,138787.2737,947856222.7,4,5,2009,8777,1949,2003,520,2,0,FALSE,FALSE,FALSE,,
554,284000,2046,284000,237756.98,2138416899,45.23273151,284000,240571.674,1886019496,7,5,2008,10625,2003,2004,871,3,1,TRUE,FALSE,FALSE,,
555,113000,1048,113000,130841.24,318309844.7,32.37282811,113000,128474.4681,239459162.7,5,6,2006,6380,1922,1950,280,1,1,FALSE,FALSE,FALSE,,
556,141000,1092,141000,135554.96,29648460.6,33.04542328,141000,134337.3457,44390962.59,5,5,2006,14850,1957,1957,299,1,1,FALSE,FALSE,FALSE,,
557,108000,1336,108000,161694.68,2883118660,36.55133376,108000,164897.6662,3237344415,4,6,2006,11040,1920,1950,570,1,0,FALSE,FALSE,FALSE,,
558,175000,1446,175000,173478.98,2313501.84,38.02630668,175000,177754.7101,7588427.736,7,5,2008,21872,1996,1997,406,2,1,FALSE,FALSE,FALSE,,
559,234000,1557,234000,185370.41,2364837024,39.45883931,234000,190241.8105,1914779146,7,5,2006,3196,2003,2004,420,2,1,FALSE,FALSE,FALSE,,
560,121500,1392,121500,167693.96,2133881940,37.30951621,121500,171506.5909,2500659135,5,6,2010,11341,1957,1996,528,2,1,FALSE,FALSE,FALSE,,
561,170000,1389,170000,167372.57,6903388.405,37.26929031,170000,171155.9497,1336219.823,5,5,2006,10010,1974,1975,418,2,1,FALSE,FALSE,FALSE,,
562,108000,996,108000,125270.48,298269479.4,31.55946768,108000,121384.5678,179146656.2,5,6,2008,13907,1940,1969,0,0,1,TRUE,TRUE,FALSE,,
563,185000,1674,185000,197904.62,166529217.3,40.91454509,185000,202930.9066,321517413.3,6,7,2008,21780,1918,1950,396,2,1,FALSE,FALSE,FALSE,,
564,268000,2295,268000,264432.35,12728126.52,47.90615827,268000,263875.4004,17012321.94,7,5,2006,13346,1992,2000,590,2,1,FALSE,FALSE,FALSE,,
565,128000,1647,128000,195012.11,4490622887,40.58324778,128000,200043.0542,5190201660,6,4,2010,6858,1915,1950,216,1,0,TRUE,FALSE,FALSE,,
566,325000,2504,325000,286822.52,1457519979,50.03998401,325000,282475.5326,1808330324,9,5,2008,11198,2005,2007,656,3,1,FALSE,FALSE,FALSE,,
567,214000,1535,214000,183013.55,960160083.6,39.17907605,214000,187803.1701,686273896.9,7,5,2010,10171,2004,2004,532,2,0,FALSE,FALSE,FALSE,,
568,316600,2132,316600,246970.16,4848314618,46.17358552,316600,248772.9103,4600514100,8,8,2009,12327,1983,2009,612,2,1,FALSE,FALSE,FALSE,,
569,135960,943,135960,119592.59,267892110.1,30.70830507,135960,113965.1536,483773268.4,5,5,2006,7032,1979,1979,600,2,2,FALSE,FALSE,FALSE,,
570,142600,1728,142600,203689.64,3731944115,41.56921938,142600,208637.5715,4360960850,5,5,2008,13101,1965,1965,576,2,0,FALSE,FALSE,FALSE,,
571,120000,864,120000,111129.32,78688963.66,29.39387691,120000,102507.5463,305985937.2,6,6,2006,7332,1959,1959,288,1,0,FALSE,FALSE,FALSE,,
572,224500,1692,224500,199832.96,608462862.4,41.1339276,224500,204843.2201,386388995.1,7,5,2009,13159,2009,2009,650,2,0,FALSE,FALSE,FALSE,,
573,170000,1430,170000,171764.9,3114872.01,37.8153408,170000,175915.7627,34996248.4,7,5,2007,9967,2000,2000,400,2,1,FALSE,FALSE,FALSE,,
574,139000,1109,139000,137376.17,2636823.869,33.30165161,139000,136570.8368,5900834.046,5,7,2007,10500,1971,2005,288,1,0,FALSE,FALSE,FALSE,,
575,118500,1216,118500,148839.08,920459775.2,34.87119155,118500,150252.2025,1008202363,5,5,2008,8480,1947,1950,336,1,0,FALSE,FALSE,FALSE,,
576,145000,1477,145000,176800.01,1011240636,38.4317577,145000,181288.9455,1316887568,7,7,2009,6292,1928,1950,216,1,1,TRUE,FALSE,FALSE,,
577,164500,1320,164500,159980.6,20424976.36,36.33180425,164500,162984.0713,2298039.887,5,6,2006,11777,1966,1966,564,2,2,FALSE,FALSE,FALSE,,
578,146000,1392,146000,167693.96,470627900.5,37.30951621,146000,171506.5909,650586180.4,7,5,2008,3604,2007,2007,540,2,0,FALSE,FALSE,FALSE,,
579,131500,1795,131500,210867.35,6299176246,42.36744033,131500,215595.5039,7072053769,5,5,2008,12150,1954,1954,352,1,0,FALSE,FALSE,FALSE,,
580,181900,1429,181900,171657.77,104903275.4,37.80211634,181900,175800.4877,37204049.84,6,6,2007,14585,1960,1987,572,2,2,FALSE,FALSE,FALSE,,
581,253293,2042,253293,237328.46,254866537.4,45.18849411,253293,240186.0655,171791732.9,8,5,2009,12704,2008,2009,1390,3,1,TRUE,TRUE,TRUE,,
582,118500,816,118500,105987.08,156573166.9,28.56571371,118500,95288.6133,538768472.4,6,5,2007,11841,1990,1990,0,0,0,TRUE,TRUE,FALSE,,
583,325000,2775,325000,315854.75,83635597.56,52.67826876,325000,305472.9332,381306339.2,10,9,2008,13500,1893,2000,880,2,1,TRUE,FALSE,FALSE,,
584,133000,1573,133000,187084.49,2925132059,39.66106403,133000,192004.5629,3481538447,4,7,2009,6120,1935,1995,240,1,0,TRUE,FALSE,FALSE,,
585,369900,2028,369900,235828.64,17975129572,45.033321,369900,238833.4525,17178439883,8,5,2006,11443,2005,2006,880,3,2,TRUE,FALSE,FALSE,,
586,130000,838,130000,108343.94,468984934.7,28.94822965,130000,98622.92823,984520632.7,6,7,2008,10267,1918,2000,275,1,0,FALSE,FALSE,FALSE,,
587,137000,860,137000,110700.8,691647920.6,29.3257566,137000,101913.7551,1231044581,5,6,2009,8740,1982,1982,528,2,0,FALSE,FALSE,FALSE,,
588,143000,1473,143000,176371.49,1113656345,38.37968212,143000,180835.0131,1431488220,5,8,2009,25095,1968,2003,452,1,2,FALSE,FALSE,FALSE,,
589,79500,935,79500,118735.55,1539428384,30.5777697,79500,112827.3029,1110709122,5,6,2008,9100,1930,1960,308,1,0,FALSE,FALSE,FALSE,,
590,185900,1582,185900,188048.66,4616739.796,39.7743636,185900,192992.1727,50298912.93,7,5,2008,8320,2004,2004,520,2,0,FALSE,FALSE,FALSE,,
591,451950,2296,451950,264539.48,35122703007,47.9165942,451950,263966.3683,35337845769,10,5,2009,13478,2008,2008,842,3,1,TRUE,FALSE,FALSE,,
592,138000,816,138000,105987.08,1024827047,28.56571371,138000,95288.6133,1824262554,5,8,2008,6600,1982,2003,816,2,0,TRUE,FALSE,FALSE,,
593,140000,848,140000,109415.24,935427544.3,29.12043956,140000,100124.0475,1590091585,6,5,2009,4435,2003,2003,420,2,0,FALSE,FALSE,FALSE,,
594,110000,924,110000,117557.12,57110062.69,30.39736831,110000,111254.7801,1574472.998,5,6,2008,7990,1975,1975,280,1,0,FALSE,FALSE,FALSE,,
595,319000,1826,319000,214188.38,10985475687,42.73172124,319000,218770.8677,10045878963,8,5,2006,11302,2005,2006,758,3,1,TRUE,FALSE,FALSE,,
596,114504,1368,114504,165122.84,2562266963,36.98648402,114504,168690.7839,2936207548,6,7,2006,3600,1910,1993,216,1,0,TRUE,FALSE,FALSE,,
597,194201,1402,194201,168765.26,646976869.3,37.44329045,194201,172672.6742,463468810.6,7,5,2007,3922,2006,2007,648,3,1,FALSE,FALSE,FALSE,,
598,217500,1647,217500,195012.11,505705196.7,40.58324778,217500,200043.0542,304744956.4,5,6,2006,12984,1977,1977,621,2,1,FALSE,FALSE,FALSE,,
599,151000,1556,151000,185263.28,1173972356,39.44616585,151000,190131.3385,1531261649,6,6,2008,1950,1980,1980,452,2,1,FALSE,FALSE,FALSE,,
600,275000,1904,275000,222544.52,2751577382,43.63484846,275000,226643.247,2338375557,8,5,2006,10927,2005,2005,736,2,1,TRUE,FALSE,FALSE,,
601,141000,1375,141000,165872.75,618653692.6,37.08099244,141000,169514.5949,813082120.1,6,6,2007,9000,1937,1950,544,1,1,FALSE,FALSE,FALSE,,
602,220000,1915,220000,223722.95,13860356.7,43.76071297,220000,227740.3829,59913526.7,8,5,2006,10041,1992,1992,506,2,1,FALSE,FALSE,FALSE,,
603,151000,1200,151000,147125,15015625,34.64101615,151000,148245.8096,7585564.824,7,5,2010,3182,2004,2005,480,2,0,FALSE,FALSE,FALSE,,
604,221000,1494,221000,178621.22,1795960994,38.65229618,221000,183211.3353,1427983177,7,5,2008,12803,2002,2002,530,2,1,FALSE,FALSE,FALSE,,
605,205000,1986,205000,231329.18,693225719.5,44.56455991,205000,234747.3558,884905178.7,7,6,2009,13600,1965,1990,486,2,3,FALSE,FALSE,FALSE,,
606,152000,1040,152000,129984.2,484695449.6,32.24903099,152000,127395.3534,605388636.2,5,5,2009,12464,1996,1996,576,2,0,FALSE,FALSE,FALSE,,
607,225000,2008,225000,233686.04,75447290.88,44.810713,225000,236893.0231,141443998.9,5,8,2006,7800,1948,2002,230,1,0,TRUE,FALSE,FALSE,,
608,359100,3194,359100,360742.22,2696886.528,56.5154846,359100,338921.1762,407184930.2,8,6,2007,12168,1934,1998,380,2,2,FALSE,FALSE,FALSE,,
609,118500,1029,118500,128805.77,106208895.3,32.07802986,118500,125904.7707,54830629.48,4,5,2007,7943,1961,1961,261,1,0,FALSE,FALSE,FALSE,,
610,313000,2153,313000,249219.89,4067902432,46.40043103,313000,250750.2772,3875027986,9,5,2009,11050,2000,2000,736,3,2,TRUE,FALSE,FALSE,,
611,148000,1032,148000,129127.16,356184089.7,32.12475681,148000,126312.0801,470365867.5,6,6,2007,10395,1978,1978,564,2,1,FALSE,FALSE,FALSE,,
612,261500,1872,261500,219116.36,1796372940,43.26661531,261500,223433.4323,1449063577,8,5,2009,11885,2001,2001,531,2,1,FALSE,FALSE,FALSE,,
613,147000,1120,147000,138554.6,71324781.16,33.46640106,147000,138006.9248,80875402.06,5,5,2007,8402,2007,2007,0,0,0,TRUE,TRUE,FALSE,,
614,75500,630,75500,86060.9,111532608.8,25.0998008,75500,65076.94358,108640105.2,4,6,2010,1491,1972,1972,0,0,0,TRUE,TRUE,FALSE,,
615,137500,1054,137500,131484.02,36192015.36,32.46536616,137500,129281.1038,67550255.46,6,7,2010,8800,1963,1963,480,2,0,FALSE,FALSE,FALSE,,
616,183200,1509,183200,180228.17,8831773.549,38.8458492,183200,184898.4983,2884896.471,6,5,2006,7861,2002,2003,393,2,1,FALSE,FALSE,FALSE,,
617,105500,832,105500,107701.16,4845105.346,28.8444102,105500,97717.95486,60560226.5,6,6,2008,7227,1954,1954,528,2,0,FALSE,FALSE,FALSE,,
618,314813,1828,314813,214402.64,10082240395,42.75511665,314813,218974.8008,9184960418,9,5,2007,11694,2007,2007,774,3,1,TRUE,FALSE,FALSE,,
619,305000,2262,305000,260897.06,1945069317,47.5604878,305000,260862.2601,1948140086,8,5,2008,12244,2003,2003,749,3,2,TRUE,FALSE,FALSE,,
620,67000,864,67000,111129.32,1947396884,29.39387691,67000,102507.5463,1260785843,3,3,2008,8248,1914,1950,0,0,0,TRUE,TRUE,FALSE,,
621,240000,2614,240000,298606.82,3434759351,51.12729212,240000,291953.38,2699153693,6,7,2008,10800,1974,1997,624,2,1,FALSE,FALSE,FALSE,,
622,135000,980,135000,123556.4,130955981,31.30495168,135000,119166.0028,250715465.8,5,6,2009,7064,1977,1977,484,2,0,FALSE,FALSE,FALSE,,
623,168500,1512,168500,180549.56,145191896.2,38.88444419,168500,185234.9231,280057651.8,6,5,2007,2117,2000,2000,440,2,1,FALSE,FALSE,FALSE,,
624,165150,1790,165150,210331.7,2041386015,42.3083916,165150,215080.7879,2493083582,6,5,2006,10400,1972,1972,484,2,1,FALSE,FALSE,FALSE,,
625,160000,1116,160000,138126.08,478468376.2,33.40658618,160000,137485.5304,506901341.9,6,6,2010,10000,1962,1962,440,2,0,FALSE,FALSE,FALSE,,
626,139900,1422,139900,170907.86,961487381.8,37.70941527,139900,174992.431,1231478715,5,5,2007,12342,1960,1978,286,1,1,FALSE,FALSE,FALSE,,
627,153000,1520,153000,181406.6,806934923.6,38.98717738,153000,186130.4278,1097625245,6,6,2010,9600,1955,1972,364,1,2,FALSE,FALSE,FALSE,,
628,135000,2080,135000,241399.4,11320832320,45.607017,135000,243834.2458,11844893063,5,5,2007,11606,1969,1969,504,2,2,FALSE,FALSE,FALSE,,
629,168500,1350,168500,163194.5,28148330.25,36.74234614,168500,166562.6828,3753197.746,6,5,2008,9020,1964,1964,520,2,0,FALSE,FALSE,FALSE,,
630,124000,1750,124000,206046.5,6731628162,41.83300133,124000,210936.906,7558025619,5,6,2006,9000,1880,1991,240,1,0,TRUE,FALSE,FALSE,,
631,209500,1554,209500,185049.02,597850423,39.42080669,209500,189910.2877,383756826.2,8,5,2007,4590,2006,2006,627,2,1,FALSE,FALSE,FALSE,,
632,82500,1411,82500,169729.43,7608973458,37.56327994,82500,173718.5986,8320832730,7,5,2009,11900,1977,1977,544,2,1,FALSE,FALSE,FALSE,,
633,139400,1056,139400,131698.28,59316490.96,32.49615362,139400,129549.4719,97032904.6,5,7,2007,9250,1954,2005,260,1,0,FALSE,FALSE,FALSE,,
634,144000,1056,144000,131698.28,151332315,32.49615362,144000,129549.4719,208817763.5,6,5,2010,6979,1980,1980,576,2,0,FALSE,FALSE,FALSE,,
635,200000,3395,200000,382275.35,33224303218,58.26662853,200000,354185.5476,23773183074,6,7,2007,10896,1914,1995,0,0,0,TRUE,TRUE,FALSE,,
636,60000,800,60000,104273,1960098529,28.28427125,60000,92835.33561,1078159265,2,3,2009,6120,1936,1950,0,0,1,TRUE,TRUE,FALSE,,
637,93000,1387,93000,167158.31,5499454942,37.2424489,93000,170921.9786,6071834743,5,4,2009,6000,1954,1954,256,1,0,TRUE,FALSE,FALSE,,
638,85000,796,85000,103844.48,355114426.5,28.21347196,85000,92218.19238,52102301.16,5,7,2008,8777,1910,1950,0,0,0,TRUE,TRUE,FALSE,,
639,264561,1567,264561,186441.71,6102623470,39.58535083,264561,191344.5861,5360643268,8,5,2006,3982,2006,2006,648,3,1,FALSE,FALSE,FALSE,,
640,274000,1518,274000,181192.34,8613261755,38.96151948,274000,185906.773,7760416646,8,5,2008,12677,2003,2004,588,2,1,FALSE,FALSE,FALSE,,
641,226000,1929,226000,225222.77,604086.4729,43.92038251,226000,229132.1903,9810615.954,7,5,2007,7050,2001,2001,650,2,1,FALSE,FALSE,FALSE,,
642,345000,2704,345000,308248.52,1350671282,52,345000,299560.6,2064739072,8,7,2009,13860,1972,1995,538,2,3,FALSE,FALSE,FALSE,,
643,152000,1620,152000,192119.6,1609582304,40.24922359,152000,197131.4322,2036846175,5,5,2007,10793,1969,1969,462,2,0,FALSE,FALSE,FALSE,,
644,370878,1766,370878,207760.58,26607292707,42.02380278,370878,212600.0841,25051898673,9,5,2009,9187,2009,2009,478,3,1,FALSE,FALSE,FALSE,,
645,143250,981,143250,123663.53,383629807.1,31.32091953,143250,119305.1913,573353862.2,6,5,2007,10530,1971,1971,576,2,0,FALSE,FALSE,FALSE,,
646,98300,1048,98300,130841.24,1058932301,32.37282811,98300,128474.4681,910498524.6,5,5,2008,7200,1950,1950,420,2,0,FALSE,FALSE,FALSE,,
647,155000,1094,155000,135769.22,369822899.4,33.07567082,155000,134601.0074,416118900,6,5,2008,10452,1953,1953,495,2,2,FALSE,FALSE,FALSE,,
648,155000,1839,155000,215581.07,3670066042,42.88356328,155000,220094.4444,4237286697,6,5,2010,7700,1966,1966,442,2,1,FALSE,FALSE,FALSE,,
649,84500,630,84500,86060.9,2436408.81,25.0998008,84500,65076.94358,377255120.7,4,6,2007,1936,1970,1970,0,0,0,TRUE,TRUE,FALSE,,
650,205950,1665,205950,196940.45,81171991.2,40.80441153,205950,201970.8944,15833281.44,7,6,2008,8125,2007,2007,562,2,0,FALSE,FALSE,FALSE,,
651,108000,1510,108000,180335.3,5232395626,38.85871846,108000,185010.677,5930644377,4,5,2009,9084,1940,1950,296,1,1,FALSE,FALSE,FALSE,,
652,191000,1716,191000,202404.08,130053040.6,41.42463035,191000,207377.2179,268213265.3,7,5,2009,8750,1996,1996,512,2,1,FALSE,FALSE,FALSE,,
653,135000,1469,135000,175942.97,1676326792,38.32753579,135000,180380.464,2059386513,6,7,2008,10320,1906,1995,216,1,0,TRUE,FALSE,FALSE,,
654,350000,2113,350000,244934.69,11038719365,45.96737974,350000,246975.4557,10614056728,8,6,2008,10437,1995,1995,839,3,1,TRUE,FALSE,FALSE,,
655,88000,1092,88000,135554.96,2261474221,33.04542328,88000,134337.3457,2147149605,6,5,2010,1680,1971,1971,264,1,0,FALSE,FALSE,FALSE,,
656,145500,1053,145500,131376.89,199462236.1,32.44996148,145500,129146.8242,267426358,5,7,2008,10007,1959,2006,312,1,0,FALSE,FALSE,FALSE,,
657,149000,1502,149000,179478.26,928924332.6,38.75564475,149000,184112.2042,1232866881,7,6,2008,7200,1931,2000,270,1,1,FALSE,FALSE,FALSE,,
658,97500,1458,97500,174764.54,5969809141,38.18376618,97500,179127.2531,6663008444,6,5,2010,17503,1948,1950,330,1,1,FALSE,FALSE,FALSE,,
659,167000,1486,167000,177764.18,115867571.1,38.54867053,167000,182308.0513,234336435.1,5,7,2009,9937,1964,1999,480,2,0,FALSE,FALSE,FALSE,,
660,197900,1935,197900,225865.55,782071986.8,43.9886349,197900,229727.1327,1012966373,7,7,2007,12384,1976,1976,550,2,1,FALSE,FALSE,FALSE,,
661,402000,2448,402000,280823.24,14683807164,49.47726751,402000,277570.4454,15482714056,8,7,2009,46589,1994,2005,711,3,1,TRUE,FALSE,FALSE,,
